PropType,Address,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,2801 N COLONIAL DR,5,2140,Cape Cod,Brick,1.5,1953,0,2429,1,3,2,1,11700,2009-03,349200
Residential,2743 N 84TH ST,5,2080,Cape Cod,Brick,1.0,1951,0,1318,1,3,2,0,6784,2009-03,160000
Residential,2820 N 83RD ST,5,2080,Cape Cod,Brick,1.5,1949,0,1258,1,2,1,0,5120,2009-03,118000
Residential,3433 N 88TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1257,1,3,2,0,6550,2009-03,164900
Residential,3351 N 91ST ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,934,1,3,1,0,4800,2009-03,135000
Residential,8045 W LORRAINE PL,5,2080,Cape Cod,Aluminum / Vinyl,1.0,1942,0,923,1,3,2,0,4960,2009-03,162000
Residential,4944 N 91ST ST,5,1400,Cape Cod,Aluminum / Vinyl,1.0,1956,0,784,1,2,1,0,6700,2009-03,75500
Residential,11027 W KAUL AV,5,780,Colonial,Aluminum / Vinyl,2.0,1984,0,1686,1,3,2,0,9020,2009-03,170000
Residential,4848 N 91ST ST,5,1400,Duplex N/S,Stone,2.0,1957,0,2146,2,6,2,0,8700,2009-03,135000
Residential,8700 W HAMPTON AV,5,1400,Duplex N/S,Frame,2.0,1961,0,2092,2,6,2,2,5280,2009-03,100000
Residential,6083 N 122ND ST,5,780,Ranch,Frame,1.0,1968,0,1500,1,3,1,1,10125,2009-03,100000
Residential,11119 W KAUL AV,5,780,Ranch,Aluminum / Vinyl,1.0,1997,0,1262,1,3,1,0,9042,2009-03,112250
Residential,3121 N 82ND ST,5,2100,Ranch,Brick,1.0,1952,0,1239,1,3,1,1,6500,2009-03,133800
Residential,4052 N 90TH ST,5,1460,Ranch,Brick,1.0,1958,0,1232,1,3,1,1,5080,2009-03,143500
Residential,4229 N 86TH ST,5,1460,Ranch,Brick,1.0,1956,0,1223,1,3,1,1,8060,2009-03,125000
Residential,4152 N 78TH ST,5,1470,Ranch,Aluminum / Vinyl,1.0,1956,0,1154,1,3,1,0,6459,2009-03,143000
Residential,5308 N 107TH ST,5,1040,Ranch,Aluminum / Vinyl,1.0,1956,0,1077,1,3,1,1,7015,2009-03,133100
Residential,9100 W GRANTOSA DR,5,1460,Ranch,Brick,1.0,1966,0,1059,1,3,1,0,7080,2009-03,134000
Residential,3130 N 80TH ST,5,2100,Ranch,Aluminum / Vinyl,1.0,1950,0,1036,1,3,1,1,4800,2009-03,155000
Residential,4118 N 79TH ST,5,1470,Ranch,Aluminum / Vinyl,1.0,1957,0,954,1,3,1,0,6050,2009-03,127000
Residential,7833 W HADLEY ST,5,2080,Ranch,Frame,1.0,1948,0,833,1,2,1,0,5000,2009-03,125000
Residential,8751 W HERBERT AV,5,1460,Townhouse,Aluminum / Vinyl,2.0,1962,0,2484,2,6,2,2,6776,2009-03,131500
Residential,11030 W FLORIST AV,5,780,Townhouse,Aluminum / Vinyl,2.0,1978,0,2451,2,6,2,2,7245,2009-03,145000
Residential,248 E NORTH AV,6,2920,Dplx Bungalow,Aluminum / Vinyl,2.0,1922,0,2086,2,4,2,0,4700,2009-03,80000
Residential,2458 N BOOTH ST,6,2810,Duplex O/S,Aluminum / Vinyl,1.5,1896,0,1728,2,4,2,0,4800,2009-03,126000
Residential,523 E LOCUST ST,6,2810,Duplex O/S,Aluminum / Vinyl,1.5,1910,0,1468,2,4,2,0,2340,2009-03,40000
Residential,3166 N HOLTON ST,6,2800,Residence O/S,Aluminum / Vinyl,1.5,1909,0,1740,1,3,2,0,4200,2009-03,112900
Residential,3336 N BUFFUM ST,6,2900,Residence O/S,Frame,1.5,1892,0,1366,1,3,1,0,3960,2009-03,12500
Residential,3336 N BUFFUM ST,6,2900,Residence O/S,Frame,1.5,1892,0,1366,1,3,1,0,3960,2009-03,5000
Residential,3770 N HUMBOLDT BL,6,3320,Residence O/S,Stone,1.0,1925,0,820,1,1,1,0,7080,2009-03,133000
Residential,3248 N 44TH ST,7,1840,Dplx Bungalow,Masonry / Frame,2.0,1936,0,2780,2,4,2,0,4480,2009-03,126000
Residential,3711 N 39TH ST,7,1740,Dplx Bungalow,Aluminum / Vinyl,1.5,1929,0,2082,2,4,2,0,4800,2009-03,45000
Residential,3130 N 37TH ST,7,1780,Dplx Bungalow,Aluminum / Vinyl,1.5,1899,0,1452,2,4,1,0,4800,2009-03,31000
Residential,4033 N MONTREAL ST,7,1680,Ranch,Stone,1.0,1941,0,1118,1,2,1,0,4800,2009-03,96000
Residential,3226 N 36TH ST,7,1740,Residence O/S,Aluminum / Vinyl,1.0,1914,0,1515,1,5,1,0,3600,2009-03,91000
Residential,939 S LAYTON BL,8,4000,Colonial,Masonry / Frame,2.0,1912,0,2904,1,6,1,1,5715,2009-03,176400
Residential,2502 W LEGION ST,8,4120,Duplex O/S,Aluminum / Vinyl,2.0,1883,0,2234,2,6,2,0,7742,2009-03,120000
Residential,710 S 29TH ST,8,4060,Duplex O/S,Aluminum / Vinyl,1.5,1904,0,1912,2,3,2,0,2400,2009-03,52100
Residential,2141 S 30TH ST,8,4000,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1916,0,1578,1,4,2,0,4200,2009-03,85000
Residential,2065 S 29TH ST,8,4000,Residence O/S,Aluminum / Vinyl,1.5,1912,0,1652,1,2,1,1,5625,2009-03,120000
Residential,2219 S 30TH ST,8,4000,Residence O/S,Aluminum / Vinyl,1.0,1910,0,1438,1,3,1,0,3600,2009-03,118900
Residential,1100 S 32ND ST,8,4060,Residence O/S,Aluminum / Vinyl,1.0,1886,0,1252,1,3,1,0,3998,2009-03,60000
Residential,9671 W FOUNTAIN AV,9,240,Colonial,Aluminum / Vinyl,2.0,2008,0,2361,1,4,2,1,11335,2009-03,279500
Residential,8133 N PINGREE AV,9,240,Ranch,Aluminum / Vinyl,1.0,1971,0,1200,1,4,1,1,9000,2009-03,130000
Residential,3100 N 75TH ST,10,2100,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1170,1,4,1,0,3800,2009-03,117500
Residential,220 S 68TH ST,10,2710,Dplx Bungalow,Aluminum / Vinyl,1.5,1930,0,1852,2,4,2,0,4216,2009-03,122000
Residential,3415-A N 58TH ST,10,1850,Duplex N/S,Brick,2.0,1950,0,1900,2,4,2,0,5360,2009-03,123500
Residential,2764 N CARLTON PL,10,1980,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1926,0,1557,1,4,2,0,4800,2009-03,145000
Residential,2170 N 56TH ST,10,2540,Milwaukee Bungalow,Frame,1.0,1919,0,1499,1,3,2,0,4520,2009-03,175000
Residential,2525 N 51ST ST,10,2520,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1925,0,1401,1,4,1,0,3630,2009-03,75000
Residential,1342 N 60TH ST,10,2600,Milwaukee Bungalow,Frame,1.0,1930,0,1318,1,3,1,0,5400,2009-03,92000
Residential,180 N 70TH ST,10,2720,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1927,0,1189,1,3,1,1,4800,2009-03,143900
Residential,456 S 72ND ST,10,2710,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1926,0,1034,1,3,1,1,5640,2009-03,128000
Residential,500 S 76TH ST,10,2710,Ranch,Aluminum / Vinyl,1.0,1940,0,864,1,2,1,0,3600,2009-03,93000
Residential,3207 S 47TH ST,11,4420,Cape Cod,Aluminum / Vinyl,1.0,1948,0,1188,1,3,1,1,5000,2009-03,100000
Residential,3366 W RUSKIN ST,11,4400,Cape Cod,Aluminum / Vinyl,1.0,1951,0,865,1,2,1,0,5160,2009-03,102000
Residential,3181 S 28TH ST,11,4400,Ranch,Stone,1.0,1948,0,1057,1,2,1,0,4800,2009-03,128000
Residential,3159 S 55TH ST,11,4420,Ranch,Frame,1.0,1953,0,998,1,3,1,1,5400,2009-03,61000
Residential,6443 W MORGAN AV,11,4420,Ranch,Aluminum / Vinyl,1.0,1956,0,988,1,3,1,0,5500,2009-03,80000
Residential,2758 S 52ND PL,11,4240,Ranch,Brick,1.0,1950,0,869,1,2,1,0,6360,2009-03,140000
Residential,4929 W LYNNDALE AV,11,4420,Ranch,Aluminum / Vinyl,1.0,1955,0,694,1,2,1,0,6000,2009-03,97500
Residential,914 W WINDLAKE AV,12,4120,Duplex O/S,Aluminum / Vinyl,2.0,1894,0,1780,2,6,2,0,2640,2009-03,110000
Residential,2609 S 15TH PL,12,4160,Milwaukee Bungalow,Frame,1.0,1924,0,1202,1,4,1,0,3720,2009-03,55000
Residential,2141 S 14TH ST,12,4120,Residence O/S,Aluminum / Vinyl,1.0,1895,0,1004,1,3,1,0,4200,2009-03,57000
Residential,3653 S 15TH ST,13,4520,Cape Cod,Stone,1.5,1937,0,1819,1,3,1,0,4760,2009-03,174000
Residential,3953 S 2ND ST,13,4700,Cape Cod,Aluminum / Vinyl,1.0,1941,0,1763,1,5,2,0,4800,2009-03,194000
Residential,4111 S 1ST PL,13,4700,Cape Cod,Masonry / Frame,2.0,1937,0,1494,1,4,1,1,6000,2009-03,136000
Residential,4157 S 20TH ST,13,4660,Cape Cod,Aluminum / Vinyl,1.0,1954,0,1476,1,3,2,0,5170,2009-03,120000
Residential,3815 S 13TH ST,13,4520,Cape Cod,Brick,1.5,1946,0,1406,1,2,1,1,4920,2009-03,35000
Residential,3622 S 24TH ST,13,4360,Cape Cod,Aluminum / Vinyl,1.0,1954,0,1034,1,3,1,0,6837,2009-03,148000
Residential,3832 S 20TH ST,13,4520,Cape Cod,Aluminum / Vinyl,1.0,1943,0,1006,1,3,1,1,4840,2009-03,158000
Residential,2361 W BIRCHWOOD AV,13,4780,Colonial,Frame,2.0,1979,0,1746,1,3,2,1,6840,2009-03,245000
Residential,3137 S 26TH ST,13,4360,Duplex O/S,Brick,2.0,1940,0,2076,2,4,2,0,4800,2009-03,124000
Residential,1325 W KLEIN AV,13,4800,Ranch,Brick,1.0,1990,0,2044,1,3,2,0,9000,2009-03,198000
Residential,187 W BOLIVAR AV,13,4740,Ranch,Brick,1.0,1957,0,1308,1,4,1,1,7110,2009-03,158000
Residential,1551 W MORGAN AV,13,4520,Ranch,Aluminum / Vinyl,1.0,1950,0,1269,1,2,1,0,8280,2009-03,14700
Residential,3712 S 3RD ST,13,4620,Ranch,Brick,1.0,1956,0,1102,1,2,1,0,6578,2009-03,144000
Residential,3201 W PARNELL AV,13,4840,Ranch,Aluminum / Vinyl,1.0,1958,0,1056,1,3,1,0,8580,2009-03,145500
Residential,3213 W BIRCHWOOD AV,13,4840,Ranch,Aluminum / Vinyl,1.0,1959,0,1051,1,3,1,1,7728,2009-03,136000
Residential,4809 S 23RD ST,13,4660,Ranch,Aluminum / Vinyl,1.0,1960,0,1048,1,3,1,0,6450,2009-03,116000
Residential,6620 S 20TH ST,13,4920,Ranch,Aluminum / Vinyl,1.0,1960,0,907,1,3,2,0,6000,2009-03,145000
Residential,3174 S LOGAN AV,14,4580,Cape Cod,Brick,1.5,1956,0,2073,1,4,3,0,5535,2009-03,225000
Residential,1530 E TRIPOLI AV,14,4620,Cape Cod,Stone,1.0,1950,0,1571,1,4,1,1,7062,2009-03,213500
Residential,3216 S GRIFFIN AV,14,4580,Cape Cod,Brick,1.0,1947,0,926,1,3,1,0,4720,2009-03,115000
Residential,3256 S PINE AV,14,4580,Dplx Bungalow,Aluminum / Vinyl,1.5,1927,0,2109,2,4,3,0,4960,2009-03,217900
Residential,2440 S 10TH ST,14,4160,Duplex O/S,Aluminum / Vinyl,2.0,1895,0,1968,1,5,2,0,3720,2009-03,93000
Residential,2504 S HOWELL AV,14,4910,Duplex O/S,Frame,2.0,1876,0,1674,2,3,2,0,3600,2009-03,115000
Residential,3523 S AUSTIN ST,14,4620,Duplex O/S,Aluminum / Vinyl,1.5,1921,0,1391,2,3,2,1,6165,2009-03,189000
Residential,1013 W OKLAHOMA AV,14,4520,Milwaukee Bungalow,Brick,1.0,1926,0,1548,1,4,1,0,4800,2009-03,128000
Residential,3954 S WHITNALL AV,14,4700,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1925,0,1430,1,3,1,1,6210,2009-03,146900
Residential,421 E WILBUR AV,14,4620,Ranch,Block,1.0,1947,0,858,1,2,1,1,6550,2009-03,158900
Residential,2943 S WENTWORTH AV,14,4540,Residence O/S,Aluminum / Vinyl,1.5,1898,0,1611,1,3,2,0,3510,2009-03,293500
Residential,169 E MONTANA ST,14,4910,Residence O/S,Frame,1.0,1922,0,1334,1,4,2,1,3078,2009-03,165000
Residential,2127 S MOUND ST,14,4510,Residence O/S,Aluminum / Vinyl,1.0,1900,0,1220,1,3,2,0,4290,2009-03,170000
Residential,2467 N 40TH ST,15,2380,Duplex O/S,Aluminum / Vinyl,2.0,1913,0,2902,2,6,2,0,4720,2009-03,90000
Residential,2626 N 34TH ST,15,2400,Duplex O/S,Aluminum / Vinyl,1.5,1905,0,1596,2,3,2,0,2970,2009-03,44800
Residential,2403 N 46TH ST,15,2520,Residence O/S,Stucco,1.0,1916,0,1680,1,5,3,0,4920,2009-03,140000
Residential,5654 N 41ST ST,1,900,Colonial,Aluminum / Vinyl,2.0,1939,0,1816,1,5,1,1,4800,2009-04,121300
Residential,4873-A N 39TH ST,1,1440,Dplx Bungalow,Aluminum / Vinyl,1.5,1929,0,1596,2,4,2,0,4800,2009-04,73000
Residential,4873-A N 39TH ST,1,1440,Dplx Bungalow,Aluminum / Vinyl,1.5,1929,0,1596,2,4,2,0,4800,2009-04,38000
Residential,4831 N 46TH ST,1,1150,Duplex O/S,Frame,1.5,1925,0,1546,2,3,2,0,4356,2009-04,90000
Residential,4128 N 21ST ST,1,1620,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1927,0,1278,1,4,1,0,4920,2009-04,80000
Residential,5062 N 20TH ST,1,1340,Ranch,Aluminum / Vinyl,1.0,1953,0,1082,1,3,1,0,6600,2009-04,99900
Residential,5043 N 38TH ST,1,1440,Residence O/S,Aluminum / Vinyl,1.0,1926,0,1334,1,4,2,1,5805,2009-04,79026
Residential,4858 N 74TH ST,2,1480,Cape Cod,Aluminum / Vinyl,1.0,1956,0,1107,1,3,1,0,5265,2009-04,80000
Residential,5044 N 74TH ST,2,1480,Cape Cod,Aluminum / Vinyl,1.0,1942,0,1073,1,3,1,0,7526,2009-04,57000
Residential,4694 N 75TH ST,2,1480,Cape Cod,Aluminum / Vinyl,1.0,1951,0,862,1,2,1,0,10680,2009-04,84500
Residential,4074 N 68TH ST,2,1490,Duplex N/S,Masonry / Frame,2.0,1956,0,2588,2,6,2,0,6018,2009-04,99900
Residential,5431 N 83RD ST,2,1400,Duplex N/S,Aluminum / Vinyl,2.0,1957,0,2066,2,6,2,0,6250,2009-04,70450
Residential,5637 N 86TH PL,2,1020,Ranch,Aluminum / Vinyl,1.0,1965,0,1223,1,3,1,1,6500,2009-04,120100
Residential,5750 N 98TH ST,2,1020,Ranch,Aluminum / Vinyl,1.0,1963,0,1218,1,3,1,1,4920,2009-04,110000
Residential,8532 W SILVER SPRING DR,2,1020,Ranch,Brick,1.0,1947,0,1077,1,2,1,0,15030,2009-04,100000
Residential,4436 N 73RD ST,2,1480,Ranch,Aluminum / Vinyl,1.0,1957,0,988,1,3,1,0,5000,2009-04,71000
Residential,2575 N CRAMER ST,3,3170,Dplx Bungalow,Aluminum / Vinyl,2.0,1925,0,2848,2,6,2,0,5080,2009-04,285000
Residential,2807 N FRATNEY ST,3,2890,Dplx Bungalow,Aluminum / Vinyl,2.0,1923,0,2724,2,6,2,0,4800,2009-04,189000
Residential,1655 N WARREN AV,3,3240,Duplex O/S,Aluminum / Vinyl,1.5,1890,0,1570,2,2,2,0,2640,2009-04,146000
Residential,2664 N SUMMIT AV,3,3060,Residence O/S,Masonry / Frame,2.0,1909,0,3701,1,6,4,1,6960,2009-04,594225
Residential,3315 N SHEPARD AV,3,3060,Residence O/S,Frame,2.0,1909,0,2167,1,3,1,2,3600,2009-04,238000
Residential,1935 N BARTLETT AV,3,3190,Residence O/S,Aluminum / Vinyl,1.0,1890,0,1113,1,3,1,0,2670,2009-04,130000
Residential,3009 N 77TH ST,5,2080,Cape Cod,Stone,1.0,1948,0,1247,1,3,1,0,4800,2009-04,117000
Residential,2808 N 77TH ST,5,2080,Cape Cod,Brick,1.0,1949,0,1218,1,3,1,0,4800,2009-04,158000
Residential,3278 N 87TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1173,1,3,1,0,5000,2009-04,157500
Residential,3155 N 82ND ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1124,1,3,1,1,6500,2009-04,160000
Residential,2970 N 78TH ST,5,2080,Cape Cod,Aluminum / Vinyl,1.5,1941,0,1084,1,3,1,1,5280,2009-04,144875
Residential,4356 N 100TH ST,5,1460,Cape Cod,Frame,1.5,1941,0,1035,1,3,1,1,4800,2009-04,80000
Residential,3149 N 88TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1951,0,954,1,3,1,0,5200,2009-04,127500
Residential,3057 N 84TH ST,5,2080,Cape Cod,Brick,1.0,1951,0,948,1,2,1,0,5320,2009-04,147400
Residential,3456 N 79TH ST,5,2040,Cape Cod,Aluminum / Vinyl,1.0,1952,0,722,1,2,1,0,4116,2009-04,112500
Residential,6920 N 99TH ST,5,440,Colonial,Masonry / Frame,2.0,1972,0,2464,1,4,1,1,12600,2009-04,200000
Residential,3764 N 97TH ST,5,2100,Colonial,Aluminum / Vinyl,2.0,1954,0,1872,1,4,1,1,5700,2009-04,189900
Residential,11125 W FLORIST AV,5,780,Colonial,Aluminum / Vinyl,2.0,1988,0,1800,1,3,1,1,9525,2009-04,173000
Residential,2849 N 90TH ST,5,2120,Colonial,Aluminum / Vinyl,2.0,1948,0,1378,1,3,1,1,6250,2009-04,185000
Residential,8606 W HAMPTON AV,5,1400,Duplex N/S,Brick,2.0,1966,0,2744,2,6,2,2,5160,2009-04,147000
Residential,4115 N 84TH ST,5,1460,Duplex N/S,Masonry / Frame,2.0,1955,0,2192,2,6,2,0,6400,2009-04,190000
Residential,9026 W FIEBRANTZ AV,5,1460,Duplex N/S,Brick,1.5,1953,0,1930,2,4,2,0,7809,2009-04,75000
Residential,9525 W ORINDA CT,5,440,Ranch,Brick,1.0,1963,0,1446,1,3,1,1,16768,2009-04,153500
Residential,3023 N 85TH ST,5,2080,Ranch,Stone,1.0,1951,0,1280,1,2,2,0,5000,2009-04,158000
Residential,3431 N 96TH ST,5,2100,Ranch,Aluminum / Vinyl,1.0,1953,0,1263,1,3,1,0,6000,2009-04,128000
Residential,4662 N 80TH ST,5,1470,Ranch,Brick,1.0,1958,0,1219,1,3,1,1,4800,2009-04,94000
Residential,6165 N 122ND ST,5,780,Ranch,Aluminum / Vinyl,1.0,1971,0,1217,1,4,1,1,10166,2009-04,168000
Residential,3710 N 77TH ST,5,2040,Ranch,Brick,1.0,1955,0,1200,1,3,1,0,5610,2009-04,119900
Residential,5119 N 107TH ST,5,1040,Ranch,Brick,1.0,1958,0,1076,1,3,2,0,9000,2009-04,158500
Residential,4058 N 81ST ST,5,1470,Ranch,Aluminum / Vinyl,1.0,1956,0,997,1,3,1,0,6240,2009-04,98000
Residential,8909 W LAWRENCE AV,5,1460,Ranch,Aluminum / Vinyl,1.0,1958,0,963,1,3,2,0,6240,2009-04,95000
Residential,8575 W APPLETON AV,5,1400,Townhouse,Masonry / Frame,2.0,1967,0,2424,2,6,2,2,5400,2009-04,122500
Residential,2846 N RICHARDS ST,6,2930,Duplex O/S,Frame,1.5,1902,0,1990,2,5,2,0,4200,2009-04,28000
Residential,202 W HAMPTON AV,6,1220,Milwaukee Bungalow,Brick,1.0,1928,0,1653,1,4,1,1,5400,2009-04,179000
Residential,3736 N 49TH ST,7,1820,Cape Cod,Stone,1.0,1935,0,1711,1,4,1,1,7038,2009-04,95000
Residential,3356 N 48TH ST,7,1840,Cape Cod,Brick,1.5,1937,0,1647,1,4,2,0,5125,2009-04,123000
Residential,3515 N 57TH ST,7,1830,Cape Cod,Brick,1.0,1948,0,1590,1,3,1,0,4920,2009-04,117000
Residential,3625 N 56TH ST,7,1830,Cape Cod,Stone,1.0,1947,0,1402,1,4,3,0,4551,2009-04,110000
Residential,2738 N 47TH ST,7,2510,Dplx Bungalow,Aluminum / Vinyl,2.0,1923,0,2496,2,4,2,0,4920,2009-04,82000
Residential,5120 W ROOSEVELT DR,7,1850,Dplx Bungalow,Stone,1.5,1943,0,1973,2,3,2,0,4800,2009-04,100000
Residential,3426 N 40TH ST,7,1740,Dplx Bungalow,Aluminum / Vinyl,1.5,1929,0,1930,2,4,2,0,4324,2009-04,38500
Residential,3223 W SCOTT ST,8,4060,Cottage,Frame,1.0,1885,0,652,1,2,1,0,3600,2009-04,37000
Residential,1012 S 29TH ST,8,4060,Duplex O/S,Frame,2.0,1914,0,2540,2,6,2,0,4165,2009-04,137000
Residential,5527 W THURSTON AV,9,960,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1126,1,4,1,0,6000,2009-04,0
Residential,5722 N 60TH ST,9,960,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1020,1,4,1,0,5500,2009-04,45000
Residential,7686 N HIGHVIEW DR,9,360,Ranch,Brick,1.0,1957,0,1217,1,3,2,0,11456,2009-04,170000
Residential,8208 W DAPHNE ST,9,480,Ranch,Brick,1.0,1957,0,1188,1,3,1,1,7717,2009-04,124000
Residential,7776 N DELTA PL,9,360,Ranch,Masonry / Frame,1.0,1957,0,1161,1,3,1,1,10125,2009-04,117000
Residential,236 S 80TH ST,10,2720,Cape Cod,Aluminum / Vinyl,1.5,1947,0,1636,1,3,1,0,5560,2009-04,162000
Residential,224 N 79TH ST,10,2720,Cape Cod,Brick,1.0,1945,0,946,1,3,2,0,4320,2009-04,147500
Residential,5902 W WASHINGTON BL,10,2580,Colonial,Masonry / Frame,2.0,1926,0,2407,1,3,2,2,7080,2009-04,232000
Residential,244 N 41ST ST,10,2180,Cottage,Aluminum / Vinyl,1.0,1900,0,1240,1,3,1,1,3900,2009-04,96500
Residential,5520 W WELLS ST,10,2660,Dplx Bungalow,Stucco,1.5,1925,0,1759,2,3,2,0,5400,2009-04,121000
Residential,2333 N 55TH ST,10,2540,Milwaukee Bungalow,Brick,1.0,1926,0,2011,1,3,1,1,5280,2009-04,105000
Residential,2525 N 61ST ST,10,2540,Milwaukee Bungalow,Brick,1.0,1927,0,2005,1,4,2,0,4800,2009-04,225000
Residential,5804 W ELLIOTT CR,10,2540,Milwaukee Bungalow,Brick,1.0,1927,0,1733,1,3,1,1,4050,2009-04,195000
Residential,2209 N 56TH ST,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1920,0,1620,1,4,1,1,4294,2009-04,139000
Residential,2919 N 73RD ST,10,2080,Milwaukee Bungalow,Brick,1.0,1931,0,1557,1,3,1,0,5400,2009-04,160000
Residential,2855 N HARTUNG AV,10,1980,Milwaukee Bungalow,Brick,1.0,1927,0,1214,1,2,1,0,5200,2009-04,120000
Residential,3161 N 58TH ST,10,1850,Ranch,Stone,1.0,1952,0,1728,1,3,1,1,6542,2009-04,140000
Residential,6626 W VIENNA AV,10,1940,Ranch,Stone,1.0,1955,0,1289,1,3,1,1,6075,2009-04,132957
Residential,3744 N 64TH ST,10,1940,Ranch,Frame,1.0,1951,0,1202,1,3,1,0,8400,2009-04,85000
Residential,315 S 64TH ST,10,2710,Ranch,Aluminum / Vinyl,1.0,1953,0,792,1,2,2,0,3870,2009-04,134000
Residential,164 S 77TH ST,10,2720,Ranch,Brick,1.0,1948,0,788,1,2,1,0,5360,2009-04,124500
Residential,112 N 66TH ST,10,2700,Residence O/S,Aluminum / Vinyl,1.5,1926,0,1223,1,4,1,2,4332,2009-04,125000
Residential,529 S 73RD ST,10,2710,Residence O/S,Frame,1.0,1916,0,934,1,3,1,0,3660,2009-04,82900
Residential,3540 S 85TH ST,11,4350,Cape Cod,Aluminum / Vinyl,1.0,1941,0,1320,1,3,2,0,7564,2009-04,125000
Residential,3168 S 29TH ST,11,4400,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1220,1,3,1,0,4800,2009-04,100000
Residential,4024 S 53RD ST,11,4420,Cape Cod,Aluminum / Vinyl,1.0,1954,0,1187,1,4,1,0,6750,2009-04,127000
Residential,4808 W MONTROSE AV,11,4260,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1163,1,3,1,0,4950,2009-04,143000
Residential,2545 S 66TH ST,11,4240,Cape Cod,Brick,1.0,1958,0,1100,1,2,2,0,4838,2009-04,128000
Residential,2954 S 48TH ST,11,4320,Cape Cod,Brick,1.0,1949,0,863,1,2,1,0,4920,2009-04,125000
Residential,3799 S CENTENNIAL CR,11,4425,Colonial,Prem Wood,2.0,2002,0,2674,1,4,2,1,5651,2009-04,314000
Residential,3130 S 28TH ST,11,4400,Colonial,Aluminum / Vinyl,2.0,1949,0,1275,1,3,1,0,4800,2009-04,129000
Residential,3445 S 32ND ST,11,4400,Duplex N/S,Brick,2.0,1957,0,2550,2,6,2,0,6700,2009-04,150000
Residential,3742 S 87TH ST,11,4350,Duplex N/S,Aluminum / Vinyl,2.0,1957,0,1884,2,6,2,0,7638,2009-04,199000
Residential,3279 S 97TH ST,11,4350,Milwaukee Bungalow,Frame,1.0,1927,0,1618,1,5,2,0,7560,2009-04,199000
Residential,3555 S SUNSET DR,11,4330,Ranch,Frame,1.0,1954,0,1478,1,3,1,0,10315,2009-04,149000
Residential,3525 S 92ND ST,11,4350,Ranch,Frame,1.0,1964,0,1292,1,4,1,1,6750,2009-04,155300
Residential,7322 W WEDGEWOOD DR,11,4330,Ranch,Aluminum / Vinyl,1.0,1959,0,1233,1,3,1,1,7260,2009-04,179300
Residential,3100 W OKLAHOMA AV,11,4400,Ranch,Brick,1.0,1954,0,1149,1,2,1,1,6000,2009-04,125000
Residential,4019 S 48TH ST,11,4420,Ranch,Aluminum / Vinyl,1.0,1961,0,1062,1,3,1,0,6000,2009-04,140000
Residential,3267 S 68TH ST,11,4380,Ranch,Aluminum / Vinyl,1.0,1954,0,972,1,3,1,0,6240,2009-04,149500
Residential,3378 S 69TH ST,11,4380,Ranch,Aluminum / Vinyl,1.0,1955,0,972,1,3,1,0,5750,2009-04,143000
Residential,6622 W BENNETT AV,11,4240,Ranch,Frame,1.0,1951,0,958,1,2,1,0,5940,2009-04,115000
Residential,4032 S 54TH ST,11,4420,Ranch,Aluminum / Vinyl,1.0,1954,0,943,1,3,1,0,7488,2009-04,168000
Residential,2824 S 71ST ST,11,4240,Ranch,Aluminum / Vinyl,1.0,1954,0,906,1,3,1,0,5400,2009-04,155500
Residential,6108 W OKLAHOMA AV,11,4240,Ranch,Frame,1.0,1951,0,811,1,2,1,0,5280,2009-04,82500
Residential,3959 S 50TH ST,11,4420,Ranch,Aluminum / Vinyl,1.0,1956,0,672,1,2,1,0,6000,2009-04,130000
Residential,3239 S 23RD ST,13,4360,Cape Cod,Brick,1.5,1948,0,1897,1,4,1,0,4800,2009-04,149000
Residential,3263 S 21ST ST,13,4360,Cape Cod,Aluminum / Vinyl,1.0,1941,0,1365,1,4,1,0,5400,2009-04,119500
Residential,4602 S HOWELL AV,13,4720,Cape Cod,Stone,1.0,1940,0,927,1,2,1,0,4884,2009-04,125000
Residential,4351 S QUINCY AV,13,4720,Cape Cod,Brick,1.0,1939,0,891,1,1,1,1,9900,2009-04,131000
Residential,4519 S JASPER AV,13,4720,Colonial,Aluminum / Vinyl,2.0,1940,0,1869,1,3,1,1,5625,2009-04,219000
